"obs","study","author","year","class","order","family","genus","species","variable","fitness.estimate","treatment","estimated.increase.in.harm","SMDH","v_SMDH","logCVR","v_logCVR","logVR","v_logVR","SME_index","Male.measure","Female.measure","SCR.SCI","Sperm.compet","Harm_type","Parental.care","Gestation","depend","shared.control","source","M_lifespan","F_lifespan","SSD","SSD_lnRR","species2","zSSD","sex_life","inv_n_eff","geary_control","geary_trt","geary_test","trt","mean","obs2","name.y","sd","name","n","study.obs","lnSD","v_lnSD","lnX","v_lnX"
138,56,"Lukasiewicz",2020,"Arachnida","Sarcoptiformes","Acaridae","Sancassania","Sancassania berlesei","fecundity (nº eggs)","direct","male access","5x (4h vs 20h per day)",1.46483949014746,0.0436209443518125,0.105902858634596,0.0174654310681767,0.226896169921229,0.0172413793103448,0,0.672,0.832,"High","yes","both","no","oviparous",0,0,"fig2",27.23,23.57,-0.16,-0.213574100298059,"Sancassania berlesei",-0.30043874131336,0.144344589737629,0.0338983050847458,178.958935581415,198.951132252379,"pass","X_T",361.627906976744,266,"sd_T",27.8057863276334,"N_T",59,"138_56",3.33386482997515,0.00862068965517241,5.89061580191382,0.00010020617273258
139,57,"Harano",2006,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","fecundity (nº eggs)","direct","male access","NA (single mating vs. repeated 1h exposure)",-0.0343925841488779,0.0485396741183595,0.772853047007417,0.0224946498770579,0.765418068519898,0.0202702702702703,0,1.78,1.89,"Low","yes","both","no","oviparous",0,0,"fig4",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0396491228070175,44.3747276688451,134.55149501661,"pass","X_C",44.1152263374486,267,"sd_C",12.1766202527783,"N_C",38,"139_57",2.5130312539381,0.0135135135135135,3.78680499128425,0.0020049008687904
139,57,"Harano",2006,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","fecundity (nº eggs)","direct","male access","NA (single mating vs. repeated 1h exposure)",-0.0343925841488779,0.0485396741183595,0.772853047007417,0.0224946498770579,0.765418068519898,0.0202702702702703,0,1.78,1.89,"Low","yes","both","no","oviparous",0,0,"fig4",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0396491228070175,44.3747276688451,134.55149501661,"pass","X_T",44.4444444444445,268,"sd_T",5.70222488088526,"N_T",75,"139_57",1.7476131854182,0.00675675675675676,3.79423996977176,0.000219478737997261
140,57,"Harano",2006,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","fecundity (nº eggs)","direct","male access","NA (single mating vs. repeated 1h exposure)",0.120464996663404,0.0550869308585392,0.120698082575467,0.0474482829840085,0.197390703363722,0.0265006385696041,0,1.78,1.89,"Low","yes","both","no","oviparous",0,0,"fig4",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0515151515151515,16.4187327823691,24.9773755656109,"pass","X_C",98.5123966942149,269,"sd_C",65.1835109758215,"N_C",30,"140_57",4.19444791711473,0.0172413793103448,4.5901823950226,0.0145939372100356
140,57,"Harano",2006,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","fecundity (nº eggs)","direct","male access","NA (single mating vs. repeated 1h exposure)",0.120464996663404,0.0550869308585392,0.120698082575467,0.0474482829840085,0.197390703363722,0.0265006385696041,0,1.78,1.89,"Low","yes","both","no","oviparous",0,0,"fig4",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0515151515151515,16.4187327823691,24.9773755656109,"pass","X_T",91.2396694214876,270,"sd_T",53.9359889970594,"N_T",55,"140_57",3.99705721375101,0.00925925925925926,4.51348977423434,0.00635370720436884
141,58,"Campbell",2005,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","LRS","direct","male access","5x",2.7738956220395,0.742202297469243,-0.773045285529159,0.29758665386153,2.72129542785223,0.142857142857143,0,0.85,0.89,"High","no","both","no","oviparous",1,0,"text",60.01,80.46,-0.04,-0.0459851132418234,"Sitophilus oryzae",0.62146016944502,-0.293248951520221,0.25,11.7639553429027,5.43030303030301,"pass","X_C",461,271,"sd_C",214.96046148071,"N_C",8,"141_58",5.44188268255482,0.0714285714285714,6.13339804299665,0.0271784905962233
141,58,"Campbell",2005,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","LRS","direct","male access","5x",2.7738956220395,0.742202297469243,-0.773045285529159,0.29758665386153,2.72129542785223,0.142857142857143,0,0.85,0.89,"High","no","both","no","oviparous",1,0,"text",60.01,80.46,-0.04,-0.0459851132418234,"Sitophilus oryzae",0.62146016944502,-0.293248951520221,0.25,11.7639553429027,5.43030303030301,"pass","X_T",14,272,"sd_T",14.142135623731,"N_T",8,"141_58",2.72058725470259,0.0714285714285714,2.63905732961526,0.127551020408164
142,58,"Campbell",2005,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","survival (longevity)","direct","male access","5x",2.20440657593474,0.440163030565257,-0.520395074782142,0.192900615867649,0.470003629245736,0.142857142857143,0,0.85,0.89,"High","no","both","no","oviparous",1,0,"text",60.01,80.46,-0.04,-0.0459851132418234,"Sitophilus oryzae",0.62146016944502,-0.293248951520221,0.25,16.969696969697,10.0848484848485,"pass","X_C",140,273,"sd_C",45.254833995939,"N_C",8,"142_58",3.88373806450827,0.0714285714285714,4.9416424226093,0.0130612244897959
142,58,"Campbell",2005,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","survival (longevity)","direct","male access","5x",2.20440657593474,0.440163030565257,-0.520395074782142,0.192900615867649,0.470003629245736,0.142857142857143,0,0.85,0.89,"High","no","both","no","oviparous",1,0,"text",60.01,80.46,-0.04,-0.0459851132418234,"Sitophilus oryzae",0.62146016944502,-0.293248951520221,0.25,16.969696969697,10.0848484848485,"pass","X_T",52,274,"sd_T",28.2842712474619,"N_T",8,"142_58",3.41373443526254,0.0714285714285714,3.95124371858143,0.0369822485207101
144,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","2x (1 vs. 2)",0.0252316062236506,0.0442810306476799,-0.89287643676755,0.122720866530941,-0.855310778582174,0.0243830787309048,0,1.84,1.93,"High","yes","both","no","oviparous",1,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0475923852183651,15.3218064091373,6.96773183387206,"pass","X_C",10.9765395894428,275,"sd_C",8.77464244324255,"N_C",38,"144_59",2.18537953482643,0.0135135135135135,2.39576023062091,0.0168168389123958
144,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","2x (1 vs. 2)",0.0252316062236506,0.0442810306476799,-0.89287643676755,0.122720866530941,-0.855310778582174,0.0243830787309048,0,1.84,1.93,"High","yes","both","no","oviparous",1,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0475923852183651,15.3218064091373,6.96773183387206,"pass","X_T",10.5718475073314,276,"sd_T",20.6935229055046,"N_T",47,"144_59",3.0406903134086,0.0108695652173913,2.35819457243553,0.0815209488876399
145,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","3x (1 vs. 2)",0.353182431986135,0.045871231527242,0.282392071855426,0.0389889841324475,0.546922720780564,0.0185135135135135,0,1.84,1.93,"High","yes","both","no","oviparous",2,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0362167795726941,15.3218064091373,32.9835191654079,"pass","X_C",10.9765395894428,277,"sd_C",8.77464244324255,"N_C",38,"145_59",2.18537953482643,0.0135135135135135,2.39576023062091,0.0168168389123958
145,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","3x (1 vs. 2)",0.353182431986135,0.045871231527242,0.282392071855426,0.0389889841324475,0.546922720780564,0.0185135135135135,0,1.84,1.93,"High","yes","both","no","oviparous",2,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0362167795726941,15.3218064091373,32.9835191654079,"pass","X_T",8.42521994134897,278,"sd_T",5.12154839405759,"N_T",101,"145_59",1.63845681404586,0.005,2.13122958169577,0.00365863170653817
146,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","4x (1 vs. 2)",0.119374868522708,0.0485402843017383,0.325559112100124,0.0462824044213287,0.410847543154718,0.0231288981288981,0,1.84,1.93,"High","yes","both","no","oviparous",3,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0451837140019861,15.3218064091373,25.006666237126,"pass","X_C",10.9765395894428,279,"sd_C",8.77464244324255,"N_C",38,"146_59",2.18537953482643,0.0135135135135135,2.39576023062091,0.0168168389123958
146,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","survival (longevity)","direct","nº matings","4x (1 vs. 2)",0.119374868522708,0.0485402843017383,0.325559112100124,0.0462824044213287,0.410847543154718,0.0231288981288981,0,1.84,1.93,"High","yes","both","no","oviparous",3,1,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0451837140019861,15.3218064091373,25.006666237126,"pass","X_T",10.0791788856305,280,"sd_T",5.84108523248306,"N_T",53,"146_59",1.77453199167171,0.00961538461538462,2.31047179956632,0.00633666738003471
147,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","2x (1 vs. 2)",0.105322131936784,0.0479363062804048,-0.0907294163121842,0.0585930092988688,-0.000397228790237229,0.0243830787309048,0,1.84,1.93,"High","yes","both","no","oviparous",1,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0475923852183651,15.0951121945755,15.3103749576224,"pass","X_C",40.703125,281,"sd_C",33.0267135333594,"N_C",38,"147_59",3.51083024852165,0.0135135135135135,3.7063048708278,0.0173257329070155
147,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","2x (1 vs. 2)",0.105322131936784,0.0479363062804048,-0.0907294163121842,0.0585930092988688,-0.000397228790237229,0.0243830787309048,0,1.84,1.93,"High","yes","both","no","oviparous",1,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0475923852183651,15.0951121945755,15.3103749576224,"pass","X_T",37.1875,282,"sd_T",33.1273065007786,"N_T",47,"147_59",3.51122747731189,0.0108695652173913,3.61597268330585,0.0168841976609484
148,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","3x (1 vs. 2)",0.244072924659719,0.0345618834485776,-0.370350248134452,0.0497461588526121,-0.129130026420064,0.0185135135135135,0,1.84,1.93,"High","yes","both","no","oviparous",2,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0362167795726941,15.0951121945755,16.9176866836569,"pass","X_C",40.703125,283,"sd_C",33.0267135333594,"N_C",38,"148_59",3.51083024852165,0.0135135135135135,3.7063048708278,0.0173257329070155
148,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","3x (1 vs. 2)",0.244072924659719,0.0345618834485776,-0.370350248134452,0.0497461588526121,-0.129130026420064,0.0185135135135135,0,1.84,1.93,"High","yes","both","no","oviparous",2,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0362167795726941,15.0951121945755,16.9176866836569,"pass","X_T",31.9791666666667,284,"sd_T",37.9003472737325,"N_T",101,"148_59",3.63996027494172,0.005,3.46508464911341,0.013906912432083
149,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","4x (1 vs. 2)",0.353794362950943,0.0464606317872172,-0.297084621764631,0.063133930603431,0.0379810549418023,0.0231288981288981,0,1.84,1.93,"High","yes","both","no","oviparous",3,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0451837140019861,15.0951121945755,13.2181730830079,"pass","X_C",40.703125,285,"sd_C",33.0267135333594,"N_C",38,"149_59",3.51083024852165,0.0135135135135135,3.7063048708278,0.0173257329070155
149,59,"Wilson",2015,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","nº matings","4x (1 vs. 2)",0.353794362950943,0.0464606317872172,-0.297084621764631,0.063133930603431,0.0379810549418023,0.0231288981288981,0,1.84,1.93,"High","yes","both","no","oviparous",3,2,"fig3",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0451837140019861,15.0951121945755,13.2181730830079,"pass","X_T",29.1145833333333,286,"sd_T",31.920033081358,"N_T",53,"149_59",3.47284919357985,0.00961538461538462,3.37123919412136,0.0226792995675174
